340300	蚌埠	340000	安徽	341100	滁州	340000	安徽	0.049
340300	蚌埠	340000	安徽	341800	宣城	340000	安徽	0.039
340300	蚌埠	340000	安徽	330100	杭州	330000	浙江	0.038
340300	蚌埠	340000	安徽	370400	枣庄	370000	山东	0.036
340300	蚌埠	340000	安徽	330700	金华	330000	浙江	0.034
340300	蚌埠	340000	安徽	440100	广州	440000	广东	0.026
340300	蚌埠	340000	安徽	330300	温州	330000	浙江	0.022
340300	蚌埠	340000	安徽	410100	郑州	410000	河南	0.019
340300	蚌埠	340000	安徽	420100	武汉	420000	湖北	0.018
340300	蚌埠	340000	安徽	320700	连云港	320000	江苏	0.018
340300	蚌埠	340000	安徽	330200	宁波	330000	浙江	0.017
340300	蚌埠	340000	安徽	370200	青岛	370000	山东	0.017
340300	蚌埠	340000	安徽	341000	黄山	340000	安徽	0.016
340300	蚌埠	340000	安徽	460200	三亚	460000	海南	0.016
340300	蚌埠	340000	安徽	510100	成都	510000	四川	0.015
340300	蚌埠	340000	安徽	371100	日照	370000	山东	0.014
340300	蚌埠	340000	安徽	320200	无锡	320000	江苏	0.013
340300	蚌埠	340000	安徽	450200	柳州	450000	广西	0.013
340300	蚌埠	340000	安徽	321300	宿迁	320000	江苏	0.012
340300	蚌埠	340000	安徽	330500	湖州	330000	浙江	0.011
141100	吕梁	140000	山西	140700	晋中	140000	山西	1.000
141100	吕梁	140000	山西	140900	忻州	140000	山西	0.139
141100	吕梁	140000	山西	140100	太原	140000	山西	0.111
141100	吕梁	140000	山西	140400	长治	140000	山西	0.087
141100	吕梁	140000	山西	140200	大同	140000	山西	0.086
141100	吕梁	140000	山西	420300	十堰	420000	湖北	0.081
141100	吕梁	140000	山西	420500	宜昌	420000	湖北	0.069
141100	吕梁	140000	山西	350400	三明	350000	福建	0.058
141100	吕梁	140000	山西	330100	杭州	330000	浙江	0.054
141100	吕梁	140000	山西	130100	石家庄	130000	河北	0.054
141100	吕梁	140000	山西	320500	苏州	320000	江苏	0.045
141100	吕梁	140000	山西	431000	郴州	430000	湖南	0.037
141100	吕梁	140000	山西	140300	阳泉	140000	山西	0.036
141100	吕梁	140000	山西	330600	绍兴	330000	浙江	0.028
141100	吕梁	140000	山西	141000	临汾	140000	山西	0.023
141100	吕梁	140000	山西	652700	博尔塔拉	650000	新疆	0.016
141100	吕梁	140000	山西	310000	上海	310000	上海	0.013
141100	吕梁	140000	山西	460200	三亚	460000	海南	0.012
141100	吕梁	140000	山西	610100	西安	610000	陕西	0.011
141100	吕梁	140000	山西	130300	秦皇岛	130000	河北	0.010
141100	吕梁	140000	山西	330800	衢州	330000	浙江	0.010
141100	吕梁	140000	山西	450100	南宁	450000	广西	0.010
451100	贺州	450000	广西	450300	桂林	450000	广西	1.000
451100	贺州	450000	广西	441300	惠州	440000	广东	0.977
451100	贺州	450000	广西	441700	阳江	440000	广东	0.404
451100	贺州	450000	广西	440100	广州	440000	广东	0.197
451100	贺州	450000	广西	440900	茂名	440000	广东	0.167
451100	贺州	450000	广西	450400	梧州	450000	广西	0.155
451100	贺州	450000	广西	440400	珠海	440000	广东	0.120
451100	贺州	450000	广西	451400	崇左	450000	广西	0.104
451100	贺州	450000	广西	441800	清远	440000	广东	0.100
451100	贺州	450000	广西	450500	北海	450000	广西	0.100
451100	贺州	450000	广西	450200	柳州	450000	广西	0.077
451100	贺州	450000	广西	440300	深圳	440000	广东	0.072
451100	贺州	450000	广西	522700	黔南	520000	贵州	0.057
451100	贺州	450000	广西	210600	丹东	210000	辽宁	0.048
451100	贺州	450000	广西	451300	来宾	450000	广西	0.041
451100	贺州	450000	广西	450100	南宁	450000	广西	0.032
451100	贺州	450000	广西	440600	佛山	440000	广东	0.031
451100	贺州	450000	广西	440700	江门	440000	广东	0.030
451100	贺州	450000	广西	451000	百色	450000	广西	0.029
451100	贺州	450000	广西	140400	长治	140000	山西	0.020
451100	贺州	450000	广西	460200	三亚	460000	海南	0.017
451100	贺州	450000	广西	441200	肇庆	440000	广东	0.016
451100	贺州	450000	广西	370600	烟台	370000	山东	0.016
451100	贺州	450000	广西	371600	滨州	370000	山东	0.015
451100	贺州	450000	广西	370900	泰安	370000	山东	0.014
451100	贺州	450000	广西	350200	厦门	350000	福建	0.013
451100	贺州	450000	广西	440200	韶关	440000	广东	0.012
451100	贺州	450000	广西	450800	贵港	450000	广西	0.012
451100	贺州	450000	广西	520400	安顺	520000	贵州	0.011
451100	贺州	450000	广西	441900	东莞	440000	广东	0.011
451100	贺州	450000	广西	440500	汕头	440000	广东	0.011
451100	贺州	450000	广西	430800	张家界	430000	湖南	0.010
510700	绵阳	510000	四川	510100	成都	510000	四川	1.000
510700	绵阳	510000	四川	511100	乐山	510000	四川	0.628
510700	绵阳	510000	四川	510600	德阳	510000	四川	0.393
510700	绵阳	510000	四川	513200	阿坝	510000	四川	0.296
510700	绵阳	510000	四川	510900	遂宁	510000	四川	0.162
510700	绵阳	510000	四川	510800	广元	510000	四川	0.158
510700	绵阳	510000	四川	511800	雅安	510000	四川	0.089
510700	绵阳	510000	四川	140400	长治	140000	山西	0.061
510700	绵阳	510000	四川	500000	重庆	500000	重庆	0.059
510700	绵阳	510000	四川	441800	清远	440000	广东	0.050
510700	绵阳	510000	四川	511500	宜宾	510000	四川	0.049
510700	绵阳	510000	四川	210600	丹东	210000	辽宁	0.039
510700	绵阳	510000	四川	441300	惠州	440000	广东	0.032
510700	绵阳	510000	四川	511300	南充	510000	四川	0.028
510700	绵阳	510000	四川	620100	兰州	620000	甘肃	0.022
510700	绵阳	510000	四川	511600	广安	510000	四川	0.018
510700	绵阳	510000	四川	110000	北京	110000	北京	0.017
510700	绵阳	510000	四川	513400	凉山	510000	四川	0.012
510700	绵阳	510000	四川	460200	三亚	460000	海南	0.011
510700	绵阳	510000	四川	652700	博尔塔拉	650000	新疆	0.011
510700	绵阳	510000	四川	513300	甘孜	510000	四川	0.011
510700	绵阳	510000	四川	630100	西宁	630000	青海	0.010
510700	绵阳	510000	四川	530700	丽江	530000	云南	0.010
420600	襄樊	420000	湖北	420300	十堰	420000	湖北	1.000
420600	襄樊	420000	湖北	420500	宜昌	420000	湖北	0.275
420600	襄樊	420000	湖北	420100	武汉	420000	湖北	0.259
420600	襄樊	420000	湖北	422800	恩施	420000	湖北	0.131
420600	襄樊	420000	湖北	421300	随州	420000	湖北	0.117
420600	襄樊	420000	湖北	421100	黄冈	420000	湖北	0.056
420600	襄樊	420000	湖北	420800	荆门	420000	湖北	0.054
420600	襄樊	420000	湖北	421200	咸宁	420000	湖北	0.026
420600	襄樊	420000	湖北	430800	张家界	430000	湖南	0.023
420600	襄樊	420000	湖北	460200	三亚	460000	海南	0.018
420600	襄樊	420000	湖北	510100	成都	510000	四川	0.015
420600	襄樊	420000	湖北	500000	重庆	500000	重庆	0.015
420600	襄樊	420000	湖北	310000	上海	310000	上海	0.012
420600	襄樊	420000	湖北	410300	洛阳	410000	河南	0.011
420600	襄樊	420000	湖北	421000	荆州	420000	湖北	0.011
420600	襄樊	420000	湖北	110000	北京	110000	北京	0.010
371000	威海	370000	山东	370600	烟台	370000	山东	1.000
371000	威海	370000	山东	370200	青岛	370000	山东	0.190
371000	威海	370000	山东	370100	济南	370000	山东	0.059
371000	威海	370000	山东	442000	中山	440000	广东	0.044
371000	威海	370000	山东	210200	大连	210000	辽宁	0.029
371000	威海	370000	山东	371300	临沂	370000	山东	0.023
371000	威海	370000	山东	120000	天津	120000	天津	0.022
371000	威海	370000	山东	110000	北京	110000	北京	0.021
371000	威海	370000	山东	371100	日照	370000	山东	0.018
371000	威海	370000	山东	370900	泰安	370000	山东	0.018
371000	威海	370000	山东	130300	秦皇岛	130000	河北	0.013
371000	威海	370000	山东	510100	成都	510000	四川	0.012
371000	威海	370000	山东	310000	上海	310000	上海	0.012
371000	威海	370000	山东	371400	德州	370000	山东	0.012
371000	威海	370000	山东	370700	潍坊	370000	山东	0.010
371000	威海	370000	山东	460200	三亚	460000	海南	0.010
371400	德州	370000	山东	370100	济南	370000	山东	1.000
371400	德州	370000	山东	210900	阜新	210000	辽宁	0.660
371400	德州	370000	山东	120000	天津	120000	天津	0.346
371400	德州	370000	山东	331000	台州	330000	浙江	0.196
371400	德州	370000	山东	370900	泰安	370000	山东	0.098
371400	德州	370000	山东	350100	福州	350000	福建	0.086
371400	德州	370000	山东	370200	青岛	370000	山东	0.067
371400	德州	370000	山东	440100	广州	440000	广东	0.063
371400	德州	370000	山东	310000	上海	310000	上海	0.055
371400	德州	370000	山东	330700	金华	330000	浙江	0.050
371400	德州	370000	山东	330100	杭州	330000	浙江	0.038
371400	德州	370000	山东	370600	烟台	370000	山东	0.032
371400	德州	370000	山东	110000	北京	110000	北京	0.031
371400	德州	370000	山东	440300	深圳	440000	广东	0.023
371400	德州	370000	山东	350200	厦门	350000	福建	0.022
371400	德州	370000	山东	420100	武汉	420000	湖北	0.019
371400	德州	370000	山东	430400	衡阳	430000	湖南	0.018
371400	德州	370000	山东	320200	无锡	320000	江苏	0.018
371400	德州	370000	山东	440600	佛山	440000	广东	0.017
371400	德州	370000	山东	652700	博尔塔拉	650000	新疆	0.015
371400	德州	370000	山东	440400	珠海	440000	广东	0.012
371400	德州	370000	山东	140700	晋中	140000	山西	0.010
130200	唐山	130000	河北	130300	秦皇岛	130000	河北	1.000
130200	唐山	130000	河北	110000	北京	110000	北京	0.614
130200	唐山	130000	河北	130100	石家庄	130000	河北	0.489
130200	唐山	130000	河北	120000	天津	120000	天津	0.303
130200	唐山	130000	河北	130600	保定	130000	河北	0.234
130200	唐山	130000	河北	321000	扬州	320000	江苏	0.215
130200	唐山	130000	河北	130400	邯郸	130000	河北	0.125
130200	唐山	130000	河北	211400	葫芦岛	210000	辽宁	0.069
130200	唐山	130000	河北	130800	承德	130000	河北	0.068
130200	唐山	130000	河北	131000	廊坊	130000	河北	0.062
130200	唐山	130000	河北	370600	烟台	370000	山东	0.053
130200	唐山	130000	河北	130900	沧州	130000	河北	0.038
130200	唐山	130000	河北	331000	台州	330000	浙江	0.035
130200	唐山	130000	河北	211100	盘锦	210000	辽宁	0.033
130200	唐山	130000	河北	620500	天水	620000	甘肃	0.026
130200	唐山	130000	河北	410200	开封	410000	河南	0.023
130200	唐山	130000	河北	130700	张家口	130000	河北	0.020
130200	唐山	130000	河北	370200	青岛	370000	山东	0.014
130200	唐山	130000	河北	440500	汕头	440000	广东	0.014
130200	唐山	130000	河北	511700	达州	510000	四川	0.012
130200	唐山	130000	河北	510100	成都	510000	四川	0.012
130200	唐山	130000	河北	320700	连云港	320000	江苏	0.011
130200	唐山	130000	河北	440700	江门	440000	广东	0.011
130200	唐山	130000	河北	460200	三亚	460000	海南	0.010
130200	唐山	130000	河北	440100	广州	440000	广东	0.010
410200	开封	410000	河南	410100	郑州	410000	河南	1.000
410200	开封	410000	河南	140700	晋中	140000	山西	0.556
410200	开封	410000	河南	610100	西安	610000	陕西	0.365
410200	开封	410000	河南	440400	珠海	440000	广东	0.190
410200	开封	410000	河南	440100	广州	440000	广东	0.147
410200	开封	410000	河南	370200	青岛	370000	山东	0.126
410200	开封	410000	河南	410300	洛阳	410000	河南	0.112
410200	开封	410000	河南	410400	平顶山	410000	河南	0.112
410200	开封	410000	河南	370900	泰安	370000	山东	0.101
410200	开封	410000	河南	411700	驻马店	410000	河南	0.087
410200	开封	410000	河南	330100	杭州	330000	浙江	0.081
410200	开封	410000	河南	610500	渭南	610000	陕西	0.066
410200	开封	410000	河南	310000	上海	310000	上海	0.057
410200	开封	410000	河南	410800	焦作	410000	河南	0.055
410200	开封	410000	河南	450300	桂林	450000	广西	0.051
410200	开封	410000	河南	440300	深圳	440000	广东	0.049
410200	开封	410000	河南	210900	阜新	210000	辽宁	0.041
410200	开封	410000	河南	220600	白山	220000	吉林	0.039
410200	开封	410000	河南	320100	南京	320000	江苏	0.037
410200	开封	410000	河南	421200	咸宁	420000	湖北	0.036
410200	开封	410000	河南	340200	芜湖	340000	安徽	0.032
410200	开封	410000	河南	350100	福州	350000	福建	0.028
410200	开封	410000	河南	410500	安阳	410000	河南	0.025
410200	开封	410000	河南	530100	昆明	530000	云南	0.022
410200	开封	410000	河南	320700	连云港	320000	江苏	0.021
410200	开封	410000	河南	330500	湖州	330000	浙江	0.016
410200	开封	410000	河南	611000	商洛	610000	陕西	0.015
410200	开封	410000	河南	460200	三亚	460000	海南	0.015
410200	开封	410000	河南	610300	宝鸡	610000	陕西	0.014
410200	开封	410000	河南	110000	北京	110000	北京	0.013
410200	开封	410000	河南	410600	鹤壁	410000	河南	0.013
410200	开封	410000	河南	441300	惠州	440000	广东	0.013
410200	开封	410000	河南	511800	雅安	510000	四川	0.013
410200	开封	410000	河南	350600	漳州	350000	福建	0.013
410200	开封	410000	河南	510100	成都	510000	四川	0.012
410200	开封	410000	河南	610600	延安	610000	陕西	0.012
410200	开封	410000	河南	330300	温州	330000	浙江	0.011
410200	开封	410000	河南	530700	丽江	530000	云南	0.011
410200	开封	410000	河南	430100	长沙	430000	湖南	0.010
410200	开封	410000	河南	410700	新乡	410000	河南	0.010
410200	开封	410000	河南	130200	唐山	130000	河北	0.010
410200	开封	410000	河南	440600	佛山	440000	广东	0.010
350900	宁德	350000	福建	350100	福州	350000	福建	1.000
350900	宁德	350000	福建	360400	九江	360000	江西	0.625
350900	宁德	350000	福建	350400	三明	350000	福建	0.375
350900	宁德	350000	福建	330400	嘉兴	330000	浙江	0.218
350900	宁德	350000	福建	350200	厦门	350000	福建	0.146
350900	宁德	350000	福建	330100	杭州	330000	浙江	0.136
350900	宁德	350000	福建	330300	温州	330000	浙江	0.134
350900	宁德	350000	福建	330700	金华	330000	浙江	0.085
350900	宁德	350000	福建	350600	漳州	350000	福建	0.083
350900	宁德	350000	福建	440100	广州	440000	广东	0.074
350900	宁德	350000	福建	350700	南平	350000	福建	0.071
350900	宁德	350000	福建	310000	上海	310000	上海	0.069
350900	宁德	350000	福建	522400	毕节	520000	贵州	0.067
350900	宁德	350000	福建	331000	台州	330000	浙江	0.058
350900	宁德	350000	福建	331100	丽水	330000	浙江	0.047
350900	宁德	350000	福建	330200	宁波	330000	浙江	0.046
350900	宁德	350000	福建	350500	泉州	350000	福建	0.042
350900	宁德	350000	福建	441800	清远	440000	广东	0.041
350900	宁德	350000	福建	330900	舟山	330000	浙江	0.039
350900	宁德	350000	福建	220600	白山	220000	吉林	0.038
350900	宁德	350000	福建	420100	武汉	420000	湖北	0.036
350900	宁德	350000	福建	341000	黄山	340000	安徽	0.035
350900	宁德	350000	福建	330500	湖州	330000	浙江	0.034
350900	宁德	350000	福建	460200	三亚	460000	海南	0.032
350900	宁德	350000	福建	430800	张家界	430000	湖南	0.031
350900	宁德	350000	福建	440300	深圳	440000	广东	0.031
350900	宁德	350000	福建	320500	苏州	320000	江苏	0.029
350900	宁德	350000	福建	410100	郑州	410000	河南	0.029
350900	宁德	350000	福建	510100	成都	510000	四川	0.028
350900	宁德	350000	福建	530100	昆明	530000	云南	0.028
350900	宁德	350000	福建	530700	丽江	530000	云南	0.026
350900	宁德	350000	福建	611000	商洛	610000	陕西	0.026
350900	宁德	350000	福建	533400	迪庆	530000	云南	0.024
350900	宁德	350000	福建	440400	珠海	440000	广东	0.021
350900	宁德	350000	福建	441300	惠州	440000	广东	0.020
350900	宁德	350000	福建	110000	北京	110000	北京	0.019
350900	宁德	350000	福建	360100	南昌	360000	江西	0.017
350900	宁德	350000	福建	532800	西双版纳	530000	云南	0.017
350900	宁德	350000	福建	450300	桂林	450000	广西	0.017
350900	宁德	350000	福建	610100	西安	610000	陕西	0.013
350900	宁德	350000	福建	330600	绍兴	330000	浙江	0.013
350900	宁德	350000	福建	150700	呼伦贝尔	150000	内蒙古	0.012
350900	宁德	350000	福建	610500	渭南	610000	陕西	0.012
350900	宁德	350000	福建	441700	阳江	440000	广东	0.012
350900	宁德	350000	福建	320100	南京	320000	江苏	0.011
350900	宁德	350000	福建	350800	龙岩	350000	福建	0.010
410400	平顶山	410000	河南	410200	开封	410000	河南	1.000
410400	平顶山	410000	河南	410300	洛阳	410000	河南	0.993
410400	平顶山	410000	河南	410100	郑州	410000	河南	0.899
410400	平顶山	410000	河南	410800	焦作	410000	河南	0.303
410400	平顶山	410000	河南	610800	榆林	610000	陕西	0.233
410400	平顶山	410000	河南	330100	杭州	330000	浙江	0.221
410400	平顶山	410000	河南	411300	南阳	410000	河南	0.168
410400	平顶山	410000	河南	410700	新乡	410000	河南	0.112
410400	平顶山	410000	河南	411700	驻马店	410000	河南	0.105
410400	平顶山	410000	河南	330900	舟山	330000	浙江	0.099
410400	平顶山	410000	河南	411200	三门峡	410000	河南	0.070
410400	平顶山	410000	河南	411600	周口	410000	河南	0.066
410400	平顶山	410000	河南	411000	许昌	410000	河南	0.065
410400	平顶山	410000	河南	410500	安阳	410000	河南	0.059
410400	平顶山	410000	河南	421300	随州	420000	湖北	0.057
410400	平顶山	410000	河南	411500	信阳	410000	河南	0.045
410400	平顶山	410000	河南	510100	成都	510000	四川	0.037
410400	平顶山	410000	河南	542500	阿里	540000	西藏	0.036
410400	平顶山	410000	河南	230100	哈尔滨	230000	黑龙江	0.035
410400	平顶山	410000	河南	130800	承德	130000	河北	0.034
410400	平顶山	410000	河南	450300	桂林	450000	广西	0.030
410400	平顶山	410000	河南	110000	北京	110000	北京	0.029
410400	平顶山	410000	河南	440100	广州	440000	广东	0.029
410400	平顶山	410000	河南	522700	黔南	520000	贵州	0.029
410400	平顶山	410000	河南	310000	上海	310000	上海	0.028
410400	平顶山	410000	河南	370200	青岛	370000	山东	0.021
410400	平顶山	410000	河南	611000	商洛	610000	陕西	0.019
410400	平顶山	410000	河南	610100	西安	610000	陕西	0.018
410400	平顶山	410000	河南	370900	泰安	370000	山东	0.017
410400	平顶山	410000	河南	420100	武汉	420000	湖北	0.015
410400	平顶山	410000	河南	330300	温州	330000	浙江	0.015
410400	平顶山	410000	河南	433100	湘西	430000	湖南	0.014
410400	平顶山	410000	河南	530700	丽江	530000	云南	0.013
410400	平顶山	410000	河南	533400	迪庆	530000	云南	0.012
410400	平顶山	410000	河南	420500	宜昌	420000	湖北	0.012
410400	平顶山	410000	河南	460200	三亚	460000	海南	0.011
410400	平顶山	410000	河南	371100	日照	370000	山东	0.011
410400	平顶山	410000	河南	513300	甘孜	510000	四川	0.011
410400	平顶山	410000	河南	430100	长沙	430000	湖南	0.011
410400	平顶山	410000	河南	330700	金华	330000	浙江	0.011
410400	平顶山	410000	河南	141000	临汾	140000	山西	0.010
410400	平顶山	410000	河南	350200	厦门	350000	福建	0.010
410400	平顶山	410000	河南	320700	连云港	320000	江苏	0.010
410400	平顶山	410000	河南	441800	清远	440000	广东	0.010
360900	宜春	360000	江西	310000	上海	310000	上海	1.000
360900	宜春	360000	江西	440100	广州	440000	广东	0.281
360900	宜春	360000	江西	330300	温州	330000	浙江	0.211
360900	宜春	360000	江西	320700	连云港	320000	江苏	0.204
360900	宜春	360000	江西	330100	杭州	330000	浙江	0.123
